,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
338,-3,-4,-9,-14,-1,0,-1,-1
339,-2,-2,3,16,0,0,0,-1
340,1,-2,-6,6,-2,-2,-2,0
341,-1,3,18,3,0,0,-2,0
342,-1,-1,-15,3,2,0,-2,-3
343,2,9,5,-21,-4,0,1,1
344,-4,8,53,19,3,-1,0,-1
345,0,-7,-40,-9,-3,-1,0,3
346,-8,-6,-13,-22,-2,-2,1,-2
347,13,1,18,0,-3,-3,0,6
348,-5,6,0,0,-2,0,-2,-9
349,-13,-2,-15,-13,-4,-3,-5,-4
350,1,-1,-2,11,-1,-2,-1,-2
351,-8,-5,0,-6,2,3,-1,-4
352,3,-3,4,4,-2,1,1,5
353,4,3,6,7,1,-4,-1,-1
354,-1,-4,-14,0,-4,0,-1,-4
355,-5,-5,-12,-10,-5,-3,-1,-3
356,2,0,-3,6,1,-2,-1,-1
357,1,3,-1,-5,-2,0,-2,-2
358,-2,-1,2,5,4,0,-3,2
359,-3,-5,3,-2,-4,-4,-3,-2
360,-2,0,-13,-2,1,0,0,1
361,0,-1,-1,-29,-4,-2,-1,0
362,1,-4,12,40,5,-1,-1,0
363,-4,7,17,-5,-1,-2,-1,-2
364,-2,-2,-61,-12,-5,-1,-1,-2
365,1,0,7,-6,-1,0,-1,-3
366,2,0,-9,-4,-2,-1,-1,1
367,-2,-15,-24,-4,0,-2,-4,-3
368,-1,-6,6,-8,-2,-3,-1,0
369,4,-5,7,8,-1,0,1,1
370,0,8,4,-4,-1,0,-1,-2
371,0,5,-1,2,-1,0,2,1
372,0,-14,6,0,0,0,-2,-2
373,-4,-7,-7,7,-2,0,2,-2
374,-1,-8,-4,-3,-6,-1,0,-1
375,-3,4,-5,-9,-2,-2,-4,-3
376,1,2,5,-10,-3,-3,-1,0
377,1,3,12,17,1,-3,-2,-3
378,-2,-5,16,-4,-1,0,-1,3
379,3,0,-8,2,-2,-2,-3,-5
380,-1,-1,-2,-8,-4,-2,-1,0
381,-1,-3,-10,-7,-4,-2,-2,-1
382,-1,-3,-12,-7,-3,-2,-1,-2
383,-5,-10,0,3,0,0,4,2
384,-2,2,-4,0,2,-2,-3,-1
385,0,4,4,4,3,1,3,2
386,2,-3,-6,0,0,-1,-4,-3
387,-6,-7,-22,-8,-2,-2,0,-1
388,0,8,0,4,-3,-3,-3,-3
389,1,-11,-1,-6,-4,-2,-12,0
390,0,-4,-9,-11,-2,-3,6,-2
391,2,7,38,26,7,1,-1,-2
392,-13,5,-2,-5,-3,-1,-2,-4
393,-2,3,0,10,-1,-4,-5,-6
394,-2,-3,-1,-13,-1,0,-2,-1
395,2,-4,-5,-6,-2,1,-2,0
396,5,-2,4,7,-2,0,-1,-2
397,-2,6,7,-3,4,0,1,0
398,-3,-3,1,-2,-7,-3,0,-2
399,-9,-1,-8,-3,-2,-2,-16,-6
400,3,-5,2,2,2,1,10,2
401,-7,-6,-9,-5,-2,-2,4,3
402,4,14,15,2,3,1,-14,9
403,4,0,15,4,1,2,47,-1
404,-1,-12,-6,-6,-1,-4,-25,-3
405,-1,8,-2,-2,-3,0,20,-1
406,-1,-5,-25,-2,-4,-3,-8,-7
407,-3,5,24,-3,-1,-1,-11,-1
408,-2,-1,-5,2,-1,-1,-4,2
409,1,3,0,0,1,-1,-6,-3
410,1,-3,-2,3,-2,-2,-1,-2
411,-3,-5,-16,-5,-2,-2,-7,-1
412,0,-1,0,-3,-3,0,5,-2
413,-2,-4,-2,1,-2,-2,-12,-4
414,1,2,7,-1,0,0,9,0
415,0,6,-5,0,1,3,-1,0
416,-2,-2,3,-3,-5,-3,2,0
417,-2,-2,0,-1,-3,-2,2,-1
418,-4,0,6,13,4,-1,-2,-2
419,6,2,-2,-19,-5,0,0,1
420,-5,-17,-8,14,2,-1,1,-3
421,0,1,-4,-5,-4,-1,-3,-5
422,3,10,-12,-11,0,-1,-6,-5
423,-6,-1,-9,9,1,1,10,1
424,5,3,-1,-13,-2,0,3,3
425,0,-7,-9,-1,3,0,0,2
426,-3,-4,4,-8,-3,-2,1,-2
427,-3,-3,-6,4,-3,-3,-6,-7
428,1,6,3,0,2,0,2,0
429,-5,-15,-1,-1,-3,-3,0,-1
430,-3,4,18,0,-1,-2,-4,-6
431,4,3,-27,-8,-3,-3,-5,0
432,-7,-5,0,-3,-4,-3,-4,-2
433,8,-1,11,3,0,-1,-5,-2
434,-4,-5,-6,-6,-3,-2,0,-2
435,-3,-10,-6,0,-2,-1,-6,-1
436,1,8,5,3,-2,-2,1,-1
437,2,4,-5,-9,-1,-1,0,-2
438,-4,-4,-5,4,-2,-1,0,0
439,-1,-5,-8,-2,0,-2,1,0
440,-2,1,8,0,0,-1,-4,1
441,-1,-3,-8,0,2,-3,-5,-5
442,4,-5,6,3,-1,1,14,4
443,-10,6,0,0,-4,-1,-17,-2
444,-4,-8,-11,-1,0,0,4,-8
445,4,8,-10,-4,-2,-1,-4,1
446,-1,-6,4,6,0,-1,0,7
447,-1,-7,-21,-4,-1,-2,-5,-4
448,1,-4,-1,-3,0,0,-2,-1
449,-5,7,11,2,-4,-2,-1,2
450,-1,1,21,5,-1,-3,-1,-7
451,2,-1,6,-6,-4,-3,-3,1
452,1,-5,-1,-1,-1,-3,-2,1
453,1,-2,-4,0,0,0,1,0
454,-3,1,-7,-4,-1,-1,-1,-1
455,-2,-7,2,-3,-4,-3,1,-1
456,1,5,2,0,-1,-1,-2,-8
457,-12,-4,1,-4,-3,-2,-4,-8
458,0,-2,-12,-1,-2,-1,-7,7
459,-4,3,10,5,0,-2,-3,-3
460,4,2,-2,-3,0,2,18,6
461,0,1,9,1,-1,0,2,-2
462,-4,-6,-13,0,1,-2,-2,-4
463,4,6,-17,-7,-1,-3,-8,-4
464,-2,5,11,3,0,-1,-6,-1
465,0,-7,7,3,-2,-1,2,3
466,-2,3,-9,-2,-1,-2,-3,-10
467,1,-8,1,-1,1,-2,0,2
468,-2,6,-2,2,1,0,0,-1
469,2,3,-5,-6,-5,-1,1,4
470,0,-11,-14,-21,-5,-3,-2,-2
471,-1,-2,14,18,4,-1,4,2
472,-2,-5,-3,1,-1,-2,-5,-4
473,0,-2,-5,2,2,-1,-2,-4
474,-3,3,13,0,-6,-2,-1,6
475,-1,3,-10,-11,-5,-3,1,-5
476,-2,-4,-2,-1,0,-1,-2,0
477,2,-2,-3,2,1,-2,-2,-5
478,-3,4,-13,1,-2,-3,-1,6
479,6,-3,13,-3,0,2,6,1
480,-2,-1,10,-3,-3,-2,-3,-1
481,0,-2,-5,-5,-2,-1,-4,0
482,-1,4,-1,2,2,-1,-2,-7
483,-3,1,-3,-2,-3,0,-1,0
484,-4,-11,-9,3,1,-1,-1,-2
485,-2,-3,11,3,-3,-2,-14,-5
486,5,-1,1,0,1,1,5,-2
487,-11,-6,-2,-2,-1,-1,-6,-1
488,1,0,-3,-6,-2,-1,1,-2
489,-1,-5,4,1,-2,-2,-1,1
490,-1,3,-2,6,1,-2,-2,-3
491,5,-5,1,-6,-2,-2,-2,1
492,-7,0,13,4,-4,-3,-8,-4
493,-5,2,-15,-1,-1,-2,3,-1
494,2,-15,-18,-3,-2,1,-4,0
495,2,-3,34,5,0,-2,24,-2
496,-11,1,-5,-6,-3,-2,-2,2
497,6,3,4,0,0,1,8,20
498,-2,3,0,-1,1,-2,-16,-8
499,-1,-4,3,-4,-5,-3,-2,2
500,2,6,-5,-1,1,-2,-6,-2
501,-6,-3,-2,-2,-2,1,2,-6
502,2,-3,-3,-7,-4,-3,-3,0
503,-2,0,-1,0,3,-2,-7,-2
504,2,-6,-1,-1,-1,-1,-1,-6
505,-1,5,-5,2,2,-1,-5,-4
506,-7,0,9,4,1,0,4,-3
507,2,-2,-11,-3,-3,1,-1,-5
508,-1,-13,-11,0,0,0,1,3
509,-1,-5,-1,-3,-1,-1,2,-3
510,-1,0,-2,-2,-1,0,2,-1
511,-5,1,-14,-4,0,-3,-21,-7
512,3,-6,-2,-2,-2,0,38,0
513,3,3,14,-1,-1,4,12,0
514,-4,0,1,-4,-5,-2,5,-2
515,-1,0,1,2,-2,-1,-7,0
516,1,6,-2,-6,-2,-2,-16,-3
517,-4,-18,-14,-2,-1,-4,-10,-7
518,-1,0,-3,1,-1,-2,4,4
519,0,-4,-2,0,-1,1,0,0
520,3,2,0,-1,0,-2,-6,3
521,-8,-1,-1,-3,-2,-3,-3,-13
522,2,5,11,5,2,2,-14,11
523,0,-8,-8,-4,-2,0,12,1
524,0,-1,-13,-3,-3,-3,-6,-4
525,1,12,10,0,0,-2,-30,-1
526,-6,-2,5,-2,-4,-2,16,-9
527,3,1,0,1,0,2,13,9
528,1,-3,3,-1,-2,0,-5,-2
529,-4,-2,-8,-5,-4,-1,-5,-1
530,-1,-3,2,0,-1,-3,-12,-7
531,-5,-3,-14,-3,-2,-3,-10,-3
532,-4,1,-1,0,-1,-2,0,-2
533,0,-3,6,1,-1,1,1,0
534,-2,-3,-8,-2,-2,-3,-5,2
535,-1,-5,-4,-5,0,-1,1,0
536,-2,4,-3,-3,-5,-4,-7,-4
537,-3,8,-15,-2,-1,-2,6,0
538,-2,-6,17,1,1,0,6,-1
539,-1,0,-2,2,0,-2,-8,-5
540,-5,4,4,-1,-2,-1,-6,-1
541,-2,-13,-7,-1,-1,-1,-11,-3
542,1,1,-7,-2,-1,-1,1,17
543,-4,1,0,-3,-4,-3,-7,-10
544,1,-6,-1,0,0,0,0,2
545,0,-1,0,0,0,-3,-4,-2
546,-1,-3,-8,-1,0,-2,-10,-9
547,-5,-1,1,1,1,0,-1,1
548,-2,-1,-1,-5,-4,-2,-2,1
549,2,11,9,3,0,-1,10,-7
550,0,-4,4,0,-1,-1,6,8
551,2,1,11,0,-1,-2,-10,9
552,-4,-2,-4,5,5,1,0,-7
553,-2,-11,-1,-7,-2,-3,2,0
554,-11,5,4,-1,-4,-1,-12,-3
555,14,-1,-14,-6,-4,0,24,-3
556,1,-3,9,-3,-1,0,-3,2
557,-2,-3,-5,-1,0,1,7,5
558,0,2,-6,-2,-1,-1,-6,1
559,-7,-8,-5,-3,-2,-2,-12,-1
560,0,-1,-1,1,0,0,-8,1
561,2,6,-3,1,0,-1,24,1
562,-2,-5,-10,-6,-3,-2,1,-8
563,-1,-4,9,2,0,-3,-6,2
564,-6,-1,-17,-2,1,-2,-5,-9
565,-4,-3,13,0,-4,-2,5,6
566,2,-4,-12,-2,3,-1,2,2
567,1,13,4,-2,-5,-3,-11,-7
568,0,-11,0,-1,-1,0,2,0
569,-3,-2,-9,-2,0,-1,-3,-5
570,0,3,-1,-2,-1,-2,0,-9
571,-5,-2,-3,-1,0,-4,-13,2
572,-5,-6,-1,-3,-2,-1,6,-13
573,0,-6,-7,-1,-2,-1,-7,6
574,8,11,10,5,-1,-2,9,-2
575,-5,-10,-11,-3,-3,0,-11,-5
576,-2,-9,5,-2,-3,-3,-9,-1
577,0,-3,-8,-1,1,-1,-6,-3
578,-1,4,1,-4,-3,-3,-21,-25
579,-2,3,16,3,3,6,47,17
580,-2,-1,-22,-3,-2,0,1,18
581,-3,-4,9,-1,-2,-2,-6,-2
582,-3,1,-19,-1,-3,-3,-5,-3
583,-3,5,15,3,1,0,1,-8
584,-4,0,-1,-2,-3,-2,4,-2
585,8,0,4,-3,-2,-3,-5,-3
586,-4,-4,-2,1,0,3,13,9
587,-3,-15,-15,0,-2,-1,-11,-10
588,1,13,3,3,1,1,-2,7
589,-1,-6,-3,-1,-1,1,8,-3
590,1,-7,7,-2,-4,-4,-4,-10
591,-13,-7,-6,-1,-2,-2,-28,-3
592,2,1,-20,3,5,2,39,2
593,0,3,2,-7,-10,-7,-10,-10
594,-4,-2,1,0,0,3,31,23
595,-2,-2,2,0,0,1,19,-4
596,3,-4,1,-5,-6,-4,-20,-1
597,-3,4,0,5,4,0,-4,-9
598,2,-4,-3,-6,-5,2,3,11
599,0,-9,-11,-2,-2,-3,14,-3
600,2,8,10,-4,-3,-3,-11,-4
601,-3,-2,-13,0,1,-1,-4,5
602,-4,-15,12,2,-1,-3,-18,-10
603,3,13,-35,-3,0,0,4,-2
604,-2,1,8,-3,-2,-1,2,-5
605,-6,4,11,2,-1,-1,-5,9
606,0,-14,-14,-4,-1,-2,2,-10
607,-4,-3,11,2,0,-3,-14,-4
608,9,-1,0,1,-2,-1,-12,2
609,-9,3,2,-1,-1,2,41,4
610,-1,2,1,1,-1,-3,-5,2
